From,To,Total,pcu,Car,Light goods vehicle,Heavy goods vehicle,Bus,Motorcycle,Bicycle
2024-02-02T20:45:00+01:00,2024-02-02T21:00:00+01:00,51,52.2,44,1,0,3,3,0
2024-02-02T21:00:00+01:00,2024-02-02T21:15:00+01:00,33,38.4,25,1,0,6,1,0
2024-02-02T21:15:00+01:00,2024-02-02T21:30:00+01:00,39,42.4,34,0,0,4,1,0
2024-02-02T21:30:00+01:00,2024-02-02T21:45:00+01:00,38,39.8,31,2,0,3,2,0
2024-02-02T21:45:00+01:00,2024-02-02T22:00:00+01:00,33,36.4,28,0,0,4,1,0
2024-02-02T22:00:00+01:00,2024-02-02T22:15:00+01:00,27,28.4,24,0,0,2,1,0
2024-02-02T22:15:00+01:00,2024-02-02T22:30:00+01:00,40,41.2,34,0,0,3,3,0
2024-02-02T22:30:00+01:00,2024-02-02T22:45:00+01:00,27,27.8,23,0,0,2,2,0
2024-02-02T22:45:00+01:00,2024-02-02T23:00:00+01:00,31,33.4,27,0,0,3,1,0
2024-02-02T23:00:00+01:00,2024-02-02T23:15:00+01:00,23,24.8,18,0,0,3,2,0
2024-02-02T23:15:00+01:00,2024-02-02T23:30:00+01:00,10,10.4,8,0,0,1,1,0
2024-02-02T23:30:00+01:00,2024-02-02T23:45:00+01:00,30,31.7,25,2,1,1,1,0
2024-02-02T23:45:00+01:00,2024-02-03T00:00:00+01:00,12,15,9,0,0,3,0,0
2024-02-03T00:00:00+01:00,2024-02-03T00:15:00+01:00,14,15,13,0,0,1,0,0
2024-02-03T00:15:00+01:00,2024-02-03T00:30:00+01:00,19,21.3,15,2,1,1,0,0
2024-02-03T00:30:00+01:00,2024-02-03T00:45:00+01:00,13,14.3,12,0,1,0,0,0
2024-02-03T00:45:00+01:00,2024-02-03T01:00:00+01:00,10,11,9,0,0,1,0,0
2024-02-03T01:00:00+01:00,2024-02-03T01:15:00+01:00,9,9,9,0,0,0,0,0
2024-02-03T01:15:00+01:00,2024-02-03T01:30:00+01:00,3,4,2,0,0,1,0,0
2024-02-03T01:30:00+01:00,2024-02-03T01:45:00+01:00,8,8,8,0,0,0,0,0
2024-02-03T01:45:00+01:00,2024-02-03T02:00:00+01:00,13,14,12,0,0,1,0,0
2024-02-03T02:00:00+01:00,2024-02-03T02:15:00+01:00,5,5,5,0,0,0,0,0
2024-02-03T02:15:00+01:00,2024-02-03T02:30:00+01:00,6,6.7,4,0,1,0,1,0
2024-02-03T02:30:00+01:00,2024-02-03T02:45:00+01:00,2,2,2,0,0,0,0,0
2024-02-03T02:45:00+01:00,2024-02-03T03:00:00+01:00,9,13.6,5,0,2,2,0,0
2024-02-03T03:00:00+01:00,2024-02-03T03:15:00+01:00,2,3.3,1,0,1,0,0,0
2024-02-03T03:15:00+01:00,2024-02-03T03:30:00+01:00,8,9,6,1,0,1,0,0
2024-02-03T03:30:00+01:00,2024-02-03T03:45:00+01:00,12,12,9,3,0,0,0,0
2024-02-03T03:45:00+01:00,2024-02-03T04:00:00+01:00,4,5,3,0,0,1,0,0
2024-02-03T04:00:00+01:00,2024-02-03T04:15:00+01:00,9,9,7,2,0,0,0,0
2024-02-03T04:15:00+01:00,2024-02-03T04:30:00+01:00,8,10,3,2,2,0,1,0
2024-02-03T04:30:00+01:00,2024-02-03T04:45:00+01:00,12,12,10,2,0,0,0,0
2024-02-03T04:45:00+01:00,2024-02-03T05:00:00+01:00,8,8,6,2,0,0,0,0
2024-02-03T05:00:00+01:00,2024-02-03T05:15:00+01:00,23,26,15,5,0,3,0,0
2024-02-03T05:15:00+01:00,2024-02-03T05:30:00+01:00,34,36,26,5,2,0,1,0
2024-02-03T05:30:00+01:00,2024-02-03T05:45:00+01:00,20,22.7,15,1,1,2,1,0
2024-02-03T05:45:00+01:00,2024-02-03T06:00:00+01:00,25,28.9,20,2,3,0,0,0
2024-02-03T06:00:00+01:00,2024-02-03T06:15:00+01:00,55,62.3,41,5,5,2,2,0
2024-02-03T06:15:00+01:00,2024-02-03T06:30:00+01:00,57,58,51,5,0,1,0,0
2024-02-03T06:30:00+01:00,2024-02-03T06:45:00+01:00,68,72.1,51,9,3,2,3,0
2024-02-03T06:45:00+01:00,2024-02-03T07:00:00+01:00,88,90.4,65,19,0,3,1,0
2024-02-03T07:00:00+01:00,2024-02-03T07:15:00+01:00,91,97.9,73,12,3,3,0,0
2024-02-03T07:15:00+01:00,2024-02-03T07:30:00+01:00,97,105,65,22,4,4,2,0
2024-02-03T07:30:00+01:00,2024-02-03T07:45:00+01:00,79,81,58,18,2,0,1,0
2024-02-03T07:45:00+01:00,2024-02-03T08:00:00+01:00,101,110.1,66,21,5,5,4,0
2024-02-03T08:00:00+01:00,2024-02-03T08:15:00+01:00,112,115.3,82,21,3,2,3,1
2024-02-03T08:15:00+01:00,2024-02-03T08:30:00+01:00,94,100.1,68,17,1,6,2,0
2024-02-03T08:30:00+01:00,2024-02-03T08:45:00+01:00,118,123.2,88,19,2,5,4,0
2024-02-03T08:45:00+01:00,2024-02-03T09:00:00+01:00,122,123.7,101,18,1,1,1,0
2024-02-03T09:00:00+01:00,2024-02-03T09:15:00+01:00,120,126.6,94,20,2,4,0,0
2024-02-03T09:15:00+01:00,2024-02-03T09:30:00+01:00,132,136,106,16,2,4,3,1
2024-02-03T09:30:00+01:00,2024-02-03T09:45:00+01:00,132,133.6,108,13,2,3,4,2
2024-02-03T09:45:00+01:00,2024-02-03T10:00:00+01:00,124,126.5,104,13,1,3,3,0
2024-02-03T10:00:00+01:00,2024-02-03T10:15:00+01:00,166,169.3,129,20,3,5,8,1
2024-02-03T10:15:00+01:00,2024-02-03T10:30:00+01:00,131,134.8,112,11,2,3,3,0
2024-02-03T10:30:00+01:00,2024-02-03T10:45:00+01:00,108,111.7,83,11,3,4,7,0
2024-02-03T10:45:00+01:00,2024-02-03T11:00:00+01:00,160,159.2,127,20,2,2,9,0
2024-02-03T11:00:00+01:00,2024-02-03T11:15:00+01:00,128,132.7,106,10,3,4,4,1
2024-02-03T11:15:00+01:00,2024-02-03T11:30:00+01:00,151,152.5,133,12,1,2,3,0
2024-02-03T11:30:00+01:00,2024-02-03T11:45:00+01:00,128,124,95,15,2,2,13,1
2024-02-03T11:45:00+01:00,2024-02-03T12:00:00+01:00,144,147.3,116,16,3,3,6,0
2024-02-03T12:00:00+01:00,2024-02-03T12:15:00+01:00,133,138.7,114,11,3,3,2,0
2024-02-03T12:15:00+01:00,2024-02-03T12:30:00+01:00,110,106.2,89,12,0,1,8,0
2024-02-03T12:30:00+01:00,2024-02-03T12:45:00+01:00,140,144,110,17,2,5,6,0
2024-02-03T12:45:00+01:00,2024-02-03T13:00:00+01:00,110,112.2,87,15,2,2,4,0
2024-02-03T13:00:00+01:00,2024-02-03T13:15:00+01:00,119,120,95,14,2,2,6,0
2024-02-03T13:15:00+01:00,2024-02-03T13:30:00+01:00,139,138.9,108,17,1,4,9,0
2024-02-03T13:30:00+01:00,2024-02-03T13:45:00+01:00,147,153.7,124,13,5,2,3,0
2024-02-03T13:45:00+01:00,2024-02-03T14:00:00+01:00,140,140.1,117,12,1,3,7,0
2024-02-03T14:00:00+01:00,2024-02-03T14:15:00+01:00,134,135.9,109,12,1,5,6,1
2024-02-03T14:15:00+01:00,2024-02-03T14:30:00+01:00,145,139.7,121,12,1,0,11,0
2024-02-03T14:30:00+01:00,2024-02-03T14:45:00+01:00,108,108.6,87,14,0,3,4,0
2024-02-03T14:45:00+01:00,2024-02-03T15:00:00+01:00,152,155.3,126,12,3,4,5,2
2024-02-03T15:00:00+01:00,2024-02-03T15:15:00+01:00,130,131.1,105,13,1,4,7,0
2024-02-03T15:15:00+01:00,2024-02-03T15:30:00+01:00,145,147.6,123,12,2,3,5,0
2024-02-03T15:30:00+01:00,2024-02-03T15:45:00+01:00,121,119.8,97,14,0,3,7,0
2024-02-03T15:45:00+01:00,2024-02-03T16:00:00+01:00,122,119.8,92,13,0,5,12,0
2024-02-03T16:00:00+01:00,2024-02-03T16:15:00+01:00,117,116.7,97,11,1,2,6,0
2024-02-03T16:15:00+01:00,2024-02-03T16:30:00+01:00,120,121.2,99,15,0,3,3,0
2024-02-03T16:30:00+01:00,2024-02-03T16:45:00+01:00,119,122.7,87,19,1,6,6,0
2024-02-03T16:45:00+01:00,2024-02-03T17:00:00+01:00,136,134.8,116,10,0,3,7,0
2024-02-03T17:00:00+01:00,2024-02-03T17:15:00+01:00,106,112.2,85,9,2,6,4,0
2024-02-03T17:15:00+01:00,2024-02-03T17:30:00+01:00,93,92.8,73,9,0,4,7,0
2024-02-03T17:30:00+01:00,2024-02-03T17:45:00+01:00,96,95,83,6,0,2,5,0
2024-02-03T17:45:00+01:00,2024-02-03T18:00:00+01:00,96,97,85,2,0,4,5,0
2024-02-03T18:00:00+01:00,2024-02-03T18:15:00+01:00,76,78,70,4,0,2,0,0
2024-02-03T18:15:00+01:00,2024-02-03T18:30:00+01:00,85,86.1,71,2,1,4,7,0
2024-02-03T18:30:00+01:00,2024-02-03T18:45:00+01:00,91,89.6,83,3,0,1,4,0
2024-02-03T18:45:00+01:00,2024-02-03T19:00:00+01:00,73,73.8,69,0,0,2,2,0
2024-02-03T19:00:00+01:00,2024-02-03T19:15:00+01:00,69,69.2,63,1,0,2,3,0
2024-02-03T19:15:00+01:00,2024-02-03T19:30:00+01:00,75,76.6,65,2,0,4,4,0
2024-02-03T19:30:00+01:00,2024-02-03T19:45:00+01:00,69,71,59,0,0,5,5,0
2024-02-03T19:45:00+01:00,2024-02-03T20:00:00+01:00,60,58.8,55,3,0,0,2,0
2024-02-03T20:00:00+01:00,2024-02-03T20:15:00+01:00,50,50.8,46,0,0,2,2,0
2024-02-03T20:15:00+01:00,2024-02-03T20:30:00+01:00,59,61.8,51,2,0,4,2,0
2024-02-03T20:30:00+01:00,2024-02-03T20:45:00+01:00,44,45.2,37,1,0,3,3,0
2024-02-03T20:45:00+01:00,2024-02-03T21:00:00+01:00,41,39.6,36,0,0,1,4,0
2024-02-03T21:00:00+01:00,2024-02-03T21:15:00+01:00,39,41,28,1,0,5,5,0
2024-02-03T21:15:00+01:00,2024-02-03T21:30:00+01:00,38,39.6,30,0,0,4,4,0
2024-02-03T21:30:00+01:00,2024-02-03T21:45:00+01:00,42,44.6,35,1,0,4,1,1
2024-02-03T21:45:00+01:00,2024-02-03T22:00:00+01:00,32,33.8,26,1,0,3,2,0
2024-02-03T22:00:00+01:00,2024-02-03T22:15:00+01:00,34,38.4,27,1,0,5,1,0
2024-02-03T22:15:00+01:00,2024-02-03T22:30:00+01:00,31,31.8,26,1,0,2,2,0
2024-02-03T22:30:00+01:00,2024-02-03T22:45:00+01:00,32,36.4,26,0,0,5,1,0
2024-02-03T22:45:00+01:00,2024-02-03T23:00:00+01:00,29,31.3,26,1,1,1,0,0
2024-02-03T23:00:00+01:00,2024-02-03T23:15:00+01:00,24,25.4,19,2,0,2,1,0
2024-02-03T23:15:00+01:00,2024-02-03T23:30:00+01:00,22,23.8,17,0,0,3,2,0
2024-02-03T23:30:00+01:00,2024-02-03T23:45:00+01:00,26,28.3,24,0,1,1,0,0
2024-02-03T23:45:00+01:00,2024-02-04T00:00:00+01:00,20,20.4,17,1,0,1,1,0
2024-02-04T00:00:00+01:00,2024-02-04T00:15:00+01:00,20,20,19,1,0,0,0,0
2024-02-04T00:15:00+01:00,2024-02-04T00:30:00+01:00,17,18,16,0,0,1,0,0
2024-02-04T00:30:00+01:00,2024-02-04T00:45:00+01:00,12,12,12,0,0,0,0,0
2024-02-04T00:45:00+01:00,2024-02-04T01:00:00+01:00,5,6,3,1,0,1,0,0
2024-02-04T01:00:00+01:00,2024-02-04T01:15:00+01:00,16,16.4,14,0,0,1,1,0
2024-02-04T01:15:00+01:00,2024-02-04T01:30:00+01:00,12,10.8,10,0,0,0,2,0
2024-02-04T01:30:00+01:00,2024-02-04T01:45:00+01:00,5,5,4,1,0,0,0,0
2024-02-04T01:45:00+01:00,2024-02-04T02:00:00+01:00,9,10,7,1,0,1,0,0
2024-02-04T02:00:00+01:00,2024-02-04T02:15:00+01:00,7,9,5,0,0,2,0,0
2024-02-04T02:15:00+01:00,2024-02-04T02:30:00+01:00,8,9,7,0,0,1,0,0
2024-02-04T02:30:00+01:00,2024-02-04T02:45:00+01:00,10,11,9,0,0,1,0,0
2024-02-04T02:45:00+01:00,2024-02-04T03:00:00+01:00,14,14.4,12,0,0,1,1,0
2024-02-04T03:00:00+01:00,2024-02-04T03:15:00+01:00,12,13.7,9,0,1,1,1,0
2024-02-04T03:15:00+01:00,2024-02-04T03:30:00+01:00,12,12,12,0,0,0,0,0
2024-02-04T03:30:00+01:00,2024-02-04T03:45:00+01:00,11,12.2,8,0,0,2,0,1
2024-02-04T03:45:00+01:00,2024-02-04T04:00:00+01:00,9,11.4,5,0,0,3,1,0
2024-02-04T04:00:00+01:00,2024-02-04T04:15:00+01:00,7,7,7,0,0,0,0,0
2024-02-04T04:15:00+01:00,2024-02-04T04:30:00+01:00,16,19.9,12,1,3,0,0,0
2024-02-04T04:30:00+01:00,2024-02-04T04:45:00+01:00,15,18.3,11,0,3,0,1,0
2024-02-04T04:45:00+01:00,2024-02-04T05:00:00+01:00,15,15,15,0,0,0,0,0
2024-02-04T05:00:00+01:00,2024-02-04T05:15:00+01:00,11,13.3,9,0,1,1,0,0
2024-02-04T05:15:00+01:00,2024-02-04T05:30:00+01:00,21,21.7,18,1,1,0,1,0
2024-02-04T05:30:00+01:00,2024-02-04T05:45:00+01:00,27,28.4,22,1,2,0,2,0
2024-02-04T05:45:00+01:00,2024-02-04T06:00:00+01:00,16,19.3,13,0,1,2,0,0
2024-02-04T06:00:00+01:00,2024-02-04T06:15:00+01:00,30,29.6,22,2,0,2,4,0
2024-02-04T06:15:00+01:00,2024-02-04T06:30:00+01:00,42,43.8,34,3,0,3,2,0
2024-02-04T06:30:00+01:00,2024-02-04T06:45:00+01:00,42,43.5,34,2,1,2,3,0
2024-02-04T06:45:00+01:00,2024-02-04T07:00:00+01:00,76,74.9,63,6,1,1,3,2
2024-02-04T07:00:00+01:00,2024-02-04T07:15:00+01:00,102,107,79,8,4,4,7,0
2024-02-04T07:15:00+01:00,2024-02-04T07:30:00+01:00,74,74.8,63,7,0,2,2,0
2024-02-04T07:30:00+01:00,2024-02-04T07:45:00+01:00,85,79.8,60,11,0,2,12,0
2024-02-04T07:45:00+01:00,2024-02-04T08:00:00+01:00,139,143.3,101,24,5,2,7,0
2024-02-04T08:00:00+01:00,2024-02-04T08:15:00+01:00,140,135,89,15,2,8,26,0
2024-02-04T08:15:00+01:00,2024-02-04T08:30:00+01:00,122,113.4,86,11,0,4,21,0
2024-02-04T08:30:00+01:00,2024-02-04T08:45:00+01:00,143,126.1,88,17,1,3,30,4
2024-02-04T08:45:00+01:00,2024-02-04T09:00:00+01:00,177,160.1,114,16,3,4,36,4
2024-02-04T09:00:00+01:00,2024-02-04T09:15:00+01:00,148,128.4,96,15,0,2,32,3
2024-02-04T09:15:00+01:00,2024-02-04T09:30:00+01:00,180,166.2,141,8,0,3,28,0
2024-02-04T09:30:00+01:00,2024-02-04T09:45:00+01:00,200,183,149,11,2,2,36,0
2024-02-04T09:45:00+01:00,2024-02-04T10:00:00+01:00,181,154.6,128,4,0,2,46,1
2024-02-04T10:00:00+01:00,2024-02-04T10:15:00+01:00,187,173.6,145,9,0,4,29,0
2024-02-04T10:15:00+01:00,2024-02-04T10:30:00+01:00,182,165.4,144,5,0,2,31,0
2024-02-04T10:30:00+01:00,2024-02-04T10:45:00+01:00,205,187.6,158,10,0,3,34,0
2024-02-04T10:45:00+01:00,2024-02-04T11:00:00+01:00,194,185.4,165,7,0,3,18,1
2024-02-04T11:00:00+01:00,2024-02-04T11:15:00+01:00,174,169.2,151,7,0,3,13,0
2024-02-04T11:15:00+01:00,2024-02-04T11:30:00+01:00,155,144.8,131,7,0,0,17,0
2024-02-04T11:30:00+01:00,2024-02-04T11:45:00+01:00,185,180.6,152,10,0,6,16,1
2024-02-04T11:45:00+01:00,2024-02-04T12:00:00+01:00,179,168.4,150,6,0,2,21,0
2024-02-04T12:00:00+01:00,2024-02-04T12:15:00+01:00,170,170.1,149,10,1,3,7,0
2024-02-04T12:15:00+01:00,2024-02-04T12:30:00+01:00,214,207.8,185,3,0,6,19,1
2024-02-04T12:30:00+01:00,2024-02-04T12:45:00+01:00,188,186.8,167,14,0,2,4,1
2024-02-04T12:45:00+01:00,2024-02-04T13:00:00+01:00,153,152.1,139,4,1,2,7,0
2024-02-04T13:00:00+01:00,2024-02-04T13:15:00+01:00,173,170.6,154,7,0,3,9,0
2024-02-04T13:15:00+01:00,2024-02-04T13:30:00+01:00,159,158.8,140,8,0,4,7,0
2024-02-04T13:30:00+01:00,2024-02-04T13:45:00+01:00,164,163,149,8,0,2,5,0
2024-02-04T13:45:00+01:00,2024-02-04T14:00:00+01:00,141,141.6,129,5,0,3,4,0
2024-02-04T14:00:00+01:00,2024-02-04T14:15:00+01:00,154,158,134,8,0,7,5,0
2024-02-04T14:15:00+01:00,2024-02-04T14:30:00+01:00,131,133.5,119,5,1,3,3,0
2024-02-04T14:30:00+01:00,2024-02-04T14:45:00+01:00,149,154,125,11,0,8,5,0
2024-02-04T14:45:00+01:00,2024-02-04T15:00:00+01:00,150,147.2,129,11,0,2,8,0
2024-02-04T15:00:00+01:00,2024-02-04T15:15:00+01:00,142,145.8,124,11,0,5,2,0
2024-02-04T15:15:00+01:00,2024-02-04T15:30:00+01:00,148,149.6,130,10,0,4,4,0
2024-02-04T15:30:00+01:00,2024-02-04T15:45:00+01:00,126,126.2,114,7,0,2,3,0
2024-02-04T15:45:00+01:00,2024-02-04T16:00:00+01:00,119,118.2,107,8,0,1,3,0
2024-02-04T16:00:00+01:00,2024-02-04T16:15:00+01:00,106,106,88,10,0,3,5,0
2024-02-04T16:15:00+01:00,2024-02-04T16:30:00+01:00,103,102.4,86,8,0,3,6,0
2024-02-04T16:30:00+01:00,2024-02-04T16:45:00+01:00,84,83.4,72,3,0,3,6,0
2024-02-04T16:45:00+01:00,2024-02-04T17:00:00+01:00,96,96.6,82,7,0,3,4,0
2024-02-04T17:00:00+01:00,2024-02-04T17:15:00+01:00,82,81.6,74,2,0,2,4,0
2024-02-04T17:15:00+01:00,2024-02-04T17:30:00+01:00,67,65.2,59,5,0,0,3,0
2024-02-04T17:30:00+01:00,2024-02-04T17:45:00+01:00,62,65.8,51,4,0,5,2,0
2024-02-04T17:45:00+01:00,2024-02-04T18:00:00+01:00,51,53,47,2,0,2,0,0
2024-02-04T18:00:00+01:00,2024-02-04T18:15:00+01:00,67,69.8,60,1,0,4,2,0
2024-02-04T18:15:00+01:00,2024-02-04T18:30:00+01:00,75,77.9,66,0,1,4,4,0
2024-02-04T18:30:00+01:00,2024-02-04T18:45:00+01:00,55,56.6,46,1,0,4,4,0
2024-02-04T18:45:00+01:00,2024-02-04T19:00:00+01:00,60,62.2,52,1,0,4,3,0
2024-02-04T19:00:00+01:00,2024-02-04T19:15:00+01:00,51,54.2,43,0,0,5,3,0
2024-02-04T19:15:00+01:00,2024-02-04T19:30:00+01:00,44,45.2,35,3,0,3,3,0
2024-02-04T19:30:00+01:00,2024-02-04T19:45:00+01:00,36,35.6,28,2,0,2,4,0
2024-02-04T19:45:00+01:00,2024-02-04T20:00:00+01:00,40,40.6,32,1,0,3,4,0
2024-02-04T20:00:00+01:00,2024-02-04T20:15:00+01:00,23,24.4,20,0,0,2,1,0
2024-02-04T20:15:00+01:00,2024-02-04T20:30:00+01:00,35,38,31,1,0,3,0,0
2024-02-04T20:30:00+01:00,2024-02-04T20:45:00+01:00,33,34.8,28,0,0,3,2,0
2024-02-04T20:45:00+01:00,2024-02-04T21:00:00+01:00,30,32.4,26,0,0,3,1,0
2024-02-04T21:00:00+01:00,2024-02-04T21:15:00+01:00,22,25.2,13,1,0,5,3,0
2024-02-04T21:15:00+01:00,2024-02-04T21:30:00+01:00,22,25.4,17,0,0,4,1,0
2024-02-04T21:30:00+01:00,2024-02-04T21:45:00+01:00,26,29,23,0,0,3,0,0
2024-02-04T21:45:00+01:00,2024-02-04T22:00:00+01:00,11,12.4,8,0,0,2,1,0
2024-02-04T22:00:00+01:00,2024-02-04T22:15:00+01:00,17,18.4,14,0,0,2,1,0
2024-02-04T22:15:00+01:00,2024-02-04T22:30:00+01:00,16,20,11,1,0,4,0,0
2024-02-04T22:30:00+01:00,2024-02-04T22:45:00+01:00,16,19.7,10,1,1,3,1,0
2024-02-04T22:45:00+01:00,2024-02-04T23:00:00+01:00,10,11,9,0,0,1,0,0
2024-02-04T23:00:00+01:00,2024-02-04T23:15:00+01:00,15,18,11,1,0,3,0,0
2024-02-04T23:15:00+01:00,2024-02-04T23:30:00+01:00,12,13.4,9,0,0,2,1,0
2024-02-04T23:30:00+01:00,2024-02-04T23:45:00+01:00,10,10,10,0,0,0,0,0
2024-02-04T23:45:00+01:00,2024-02-05T00:00:00+01:00,9,10,8,0,0,1,0,0
2024-02-05T00:00:00+01:00,2024-02-05T00:15:00+01:00,2,1.4,1,0,0,0,1,0
2024-02-05T00:15:00+01:00,2024-02-05T00:30:00+01:00,4,4,4,0,0,0,0,0
2024-02-05T00:30:00+01:00,2024-02-05T00:45:00+01:00,6,6.4,4,0,0,1,1,0
2024-02-05T00:45:00+01:00,2024-02-05T01:00:00+01:00,5,6,4,0,0,1,0,0
2024-02-05T01:00:00+01:00,2024-02-05T01:15:00+01:00,5,5,5,0,0,0,0,0
2024-02-05T01:15:00+01:00,2024-02-05T01:30:00+01:00,4,5,3,0,0,1,0,0
2024-02-05T01:30:00+01:00,2024-02-05T01:45:00+01:00,5,5,4,1,0,0,0,0
2024-02-05T01:45:00+01:00,2024-02-05T02:00:00+01:00,6,7,3,2,0,1,0,0
2024-02-05T02:00:00+01:00,2024-02-05T02:15:00+01:00,3,5,1,0,0,2,0,0
2024-02-05T02:15:00+01:00,2024-02-05T02:30:00+01:00,2,2,2,0,0,0,0,0
2024-02-05T02:30:00+01:00,2024-02-05T02:45:00+01:00,3,3,3,0,0,0,0,0
2024-02-05T02:45:00+01:00,2024-02-05T03:00:00+01:00,3,5.3,0,1,1,1,0,0
2024-02-05T03:00:00+01:00,2024-02-05T03:15:00+01:00,2,2,2,0,0,0,0,0
2024-02-05T03:15:00+01:00,2024-02-05T03:30:00+01:00,4,5,3,0,0,1,0,0
2024-02-05T03:30:00+01:00,2024-02-05T03:45:00+01:00,10,10.4,8,0,0,1,1,0
2024-02-05T03:45:00+01:00,2024-02-05T04:00:00+01:00,7,8,6,0,0,1,0,0
2024-02-05T04:00:00+01:00,2024-02-05T04:15:00+01:00,3,3,1,2,0,0,0,0
2024-02-05T04:15:00+01:00,2024-02-05T04:30:00+01:00,13,15.6,7,4,2,0,0,0
2024-02-05T04:30:00+01:00,2024-02-05T04:45:00+01:00,12,10.2,8,1,0,0,3,0
2024-02-05T04:45:00+01:00,2024-02-05T05:00:00+01:00,17,15.8,10,5,0,0,2,0
2024-02-05T05:00:00+01:00,2024-02-05T05:15:00+01:00,18,19.7,13,2,1,1,1,0
2024-02-05T05:15:00+01:00,2024-02-05T05:30:00+01:00,27,30.6,20,4,2,1,0,0
2024-02-05T05:30:00+01:00,2024-02-05T05:45:00+01:00,28,27.4,22,5,0,0,1,0
2024-02-05T05:45:00+01:00,2024-02-05T06:00:00+01:00,46,48,40,3,2,0,1,0
2024-02-05T06:00:00+01:00,2024-02-05T06:15:00+01:00,39,43.7,29,4,1,4,1,0
2024-02-05T06:15:00+01:00,2024-02-05T06:30:00+01:00,76,76.5,65,6,1,1,3,0
2024-02-05T06:30:00+01:00,2024-02-05T06:45:00+01:00,74,78.3,62,8,1,3,0,0
2024-02-05T06:45:00+01:00,2024-02-05T07:00:00+01:00,92,98.1,68,14,3,4,3,0
2024-02-05T07:00:00+01:00,2024-02-05T07:15:00+01:00,84,85.5,59,19,1,2,3,0
2024-02-05T07:15:00+01:00,2024-02-05T07:30:00+01:00,67,70,51,12,2,1,1,0
2024-02-05T07:30:00+01:00,2024-02-05T07:45:00+01:00,78,90.1,48,16,5,7,1,1
2024-02-05T07:45:00+01:00,2024-02-05T08:00:00+01:00,65,68.2,38,18,2,3,4,0
2024-02-05T08:00:00+01:00,2024-02-05T08:15:00+01:00,72,83.8,47,15,6,4,0,0
2024-02-05T08:15:00+01:00,2024-02-05T08:30:00+01:00,81,85.9,61,16,3,1,0,0
2024-02-05T08:30:00+01:00,2024-02-05T08:45:00+01:00,72,82.9,49,13,3,7,0,0
2024-02-05T08:45:00+01:00,2024-02-05T09:00:00+01:00,74,85.1,49,13,3,8,0,1
2024-02-05T09:00:00+01:00,2024-02-05T09:15:00+01:00,78,86.1,55,10,1,9,1,2
2024-02-05T09:15:00+01:00,2024-02-05T09:30:00+01:00,56,58.2,37,12,0,4,3,0
2024-02-05T09:30:00+01:00,2024-02-05T09:45:00+01:00,77,81.5,53,15,1,5,3,0
2024-02-05T09:45:00+01:00,2024-02-05T10:00:00+01:00,86,93.1,63,12,3,5,3,0
2024-02-05T10:00:00+01:00,2024-02-05T10:15:00+01:00,74,80.9,50,10,3,6,5,0
2024-02-05T10:15:00+01:00,2024-02-05T10:30:00+01:00,68,73.9,55,8,3,2,0,0
2024-02-05T10:30:00+01:00,2024-02-05T10:45:00+01:00,83,91.7,63,9,3,6,2,0
2024-02-05T10:45:00+01:00,2024-02-05T11:00:00+01:00,86,89.8,65,14,0,5,2,0
2024-02-05T11:00:00+01:00,2024-02-05T11:15:00+01:00,83,88.7,63,12,3,3,2,0
2024-02-05T11:15:00+01:00,2024-02-05T11:30:00+01:00,89,98.9,69,9,7,2,2,0
2024-02-05T11:30:00+01:00,2024-02-05T11:45:00+01:00,70,77.9,53,10,3,4,0,0
2024-02-05T11:45:00+01:00,2024-02-05T12:00:00+01:00,65,69.4,51,8,0,5,1,0
2024-02-05T12:00:00+01:00,2024-02-05T12:15:00+01:00,57,61.3,46,7,1,3,0,0
2024-02-05T12:15:00+01:00,2024-02-05T12:30:00+01:00,70,78.6,53,9,2,6,0,0
2024-02-05T12:30:00+01:00,2024-02-05T12:45:00+01:00,75,79.7,61,8,1,4,1,0
2024-02-05T12:45:00+01:00,2024-02-05T13:00:00+01:00,72,84.5,53,7,7,4,1,0
2024-02-05T13:00:00+01:00,2024-02-05T13:15:00+01:00,62,65.7,50,7,1,3,1,0
2024-02-05T13:15:00+01:00,2024-02-05T13:30:00+01:00,78,84.4,51,17,4,3,3,0
2024-02-05T13:30:00+01:00,2024-02-05T13:45:00+01:00,68,72.1,48,13,1,4,2,0
2024-02-05T13:45:00+01:00,2024-02-05T14:00:00+01:00,79,81.6,53,17,0,5,4,0
2024-02-05T14:00:00+01:00,2024-02-05T14:15:00+01:00,100,104.5,75,16,1,5,3,0
2024-02-05T14:15:00+01:00,2024-02-05T14:30:00+01:00,73,75.1,58,10,1,2,2,0
2024-02-05T14:30:00+01:00,2024-02-05T14:45:00+01:00,93,104.7,64,13,7,5,4,0
2024-02-05T14:45:00+01:00,2024-02-05T15:00:00+01:00,63,65.2,42,14,0,4,3,0
2024-02-05T15:00:00+01:00,2024-02-05T15:15:00+01:00,76,74.5,54,11,1,2,8,0
2024-02-05T15:15:00+01:00,2024-02-05T15:30:00+01:00,110,118.4,77,22,2,7,2,0
2024-02-05T15:30:00+01:00,2024-02-05T15:45:00+01:00,70,77.6,50,13,2,5,0,0
2024-02-05T15:45:00+01:00,2024-02-05T16:00:00+01:00,74,79.3,53,16,1,4,0,0
2024-02-05T16:00:00+01:00,2024-02-05T16:15:00+01:00,81,84.1,63,12,1,3,2,0
2024-02-05T16:15:00+01:00,2024-02-05T16:30:00+01:00,85,85.3,65,12,1,2,5,0
