"From","To","Total","pcu","Car","Light goods vehicle","Heavy goods vehicle","Bus","Motorcycle","Bicycle"
"2024-02-07T19:30:00+01:00","2024-02-07T19:45:00+01:00","86","92.0","69","11","0","6","0","0"
"2024-02-07T19:45:00+01:00","2024-02-07T20:00:00+01:00","71","78.7","58","4","1","7","1","0"
"2024-02-07T20:00:00+01:00","2024-02-07T20:15:00+01:00","106","111.5","75","21","1","6","3","0"
"2024-02-07T20:15:00+01:00","2024-02-07T20:30:00+01:00","49","55.4","35","6","0","7","1","0"
"2024-02-07T20:30:00+01:00","2024-02-07T20:45:00+01:00","50","60.7","35","3","1","10","1","0"
"2024-02-07T20:45:00+01:00","2024-02-07T21:00:00+01:00","88","97.1","62","14","1","9","2","0"
"2024-02-07T21:00:00+01:00","2024-02-07T21:15:00+01:00","52","58.8","35","7","0","8","2","0"
"2024-02-07T21:15:00+01:00","2024-02-07T21:30:00+01:00","69","77.4","50","9","0","9","1","0"
"2024-02-07T21:30:00+01:00","2024-02-07T21:45:00+01:00","49","55.3","39","4","1","5","0","0"
"2024-02-07T21:45:00+01:00","2024-02-07T22:00:00+01:00","40","47.0","31","2","0","7","0","0"
"2024-02-07T22:00:00+01:00","2024-02-07T22:15:00+01:00","37","39.4","26","7","0","3","1","0"
"2024-02-07T22:15:00+01:00","2024-02-07T22:30:00+01:00","32","32.8","23","5","0","2","2","0"
"2024-02-07T22:30:00+01:00","2024-02-07T22:45:00+01:00","32","42.0","20","2","0","10","0","0"
"2024-02-07T22:45:00+01:00","2024-02-07T23:00:00+01:00","38","42.0","29","5","0","4","0","0"
"2024-02-07T23:00:00+01:00","2024-02-07T23:15:00+01:00","30","33.4","20","5","0","4","1","0"
"2024-02-07T23:15:00+01:00","2024-02-07T23:30:00+01:00","13","16.0","9","1","0","3","0","0"
"2024-02-07T23:30:00+01:00","2024-02-07T23:45:00+01:00","24","27.0","20","1","0","3","0","0"
"2024-02-07T23:45:00+01:00","2024-02-08T00:00:00+01:00","33","36.4","21","7","0","4","1","0"
"2024-02-08T00:00:00+01:00","2024-02-08T00:15:00+01:00","18","22.6","10","4","2","2","0","0"
"2024-02-08T00:15:00+01:00","2024-02-08T00:30:00+01:00","18","20.0","14","2","0","2","0","0"
"2024-02-08T00:30:00+01:00","2024-02-08T00:45:00+01:00","16","18.0","14","0","0","2","0","0"
"2024-02-08T00:45:00+01:00","2024-02-08T01:00:00+01:00","9","7.2","6","0","0","0","3","0"
"2024-02-08T01:00:00+01:00","2024-02-08T01:15:00+01:00","6","7.0","3","2","0","1","0","0"
"2024-02-08T01:15:00+01:00","2024-02-08T01:30:00+01:00","12","12.0","9","3","0","0","0","0"
"2024-02-08T01:30:00+01:00","2024-02-08T01:45:00+01:00","9","12.0","6","0","0","3","0","0"
"2024-02-08T01:45:00+01:00","2024-02-08T02:00:00+01:00","8","9.3","5","2","1","0","0","0"
"2024-02-08T02:00:00+01:00","2024-02-08T02:15:00+01:00","9","10.0","3","5","0","1","0","0"
"2024-02-08T02:15:00+01:00","2024-02-08T02:30:00+01:00","11","12.0","7","3","0","1","0","0"
"2024-02-08T02:30:00+01:00","2024-02-08T02:45:00+01:00","10","10.1","4","3","1","0","2","0"
"2024-02-08T02:45:00+01:00","2024-02-08T03:00:00+01:00","10","12.0","7","1","0","2","0","0"
"2024-02-08T03:00:00+01:00","2024-02-08T03:15:00+01:00","3","3.7","1","0","1","0","1","0"
"2024-02-08T03:15:00+01:00","2024-02-08T03:30:00+01:00","8","11.3","3","2","1","2","0","0"
"2024-02-08T03:30:00+01:00","2024-02-08T03:45:00+01:00","20","21.7","15","2","1","1","1","0"
"2024-02-08T03:45:00+01:00","2024-02-08T04:00:00+01:00","20","22.0","13","5","0","2","0","0"
"2024-02-08T04:00:00+01:00","2024-02-08T04:15:00+01:00","19","21.3","11","6","1","1","0","0"
"2024-02-08T04:15:00+01:00","2024-02-08T04:30:00+01:00","18","21.6","10","5","2","1","0","0"
"2024-02-08T04:30:00+01:00","2024-02-08T04:45:00+01:00","59","69.5","28","22","5","4","0","0"
"2024-02-08T04:45:00+01:00","2024-02-08T05:00:00+01:00","29","34.7","13","9","1","5","1","0"
"2024-02-08T05:00:00+01:00","2024-02-08T05:15:00+01:00","24","28.3","14","6","1","3","0","0"
"2024-02-08T05:15:00+01:00","2024-02-08T05:30:00+01:00","38","42.6","23","11","2","2","0","0"
"2024-02-08T05:30:00+01:00","2024-02-08T05:45:00+01:00","116","133.9","70","27","7","10","2","0"
"2024-02-08T05:45:00+01:00","2024-02-08T06:00:00+01:00","64","70.8","41","12","2","6","3","0"
"2024-02-08T06:00:00+01:00","2024-02-08T06:15:00+01:00","151","165.0","87","48","4","10","2","0"
"2024-02-08T06:15:00+01:00","2024-02-08T06:30:00+01:00","121","133.1","82","22","5","8","4","0"
"2024-02-08T06:30:00+01:00","2024-02-08T06:45:00+01:00","233","243.4","159","53","2","12","7","0"
"2024-02-08T06:45:00+01:00","2024-02-08T07:00:00+01:00","142","151.3","92","33","1","11","5","0"
"2024-02-08T07:00:00+01:00","2024-02-08T07:15:00+01:00","255","268.5","163","67","5","12","7","1"
"2024-02-08T07:15:00+01:00","2024-02-08T07:30:00+01:00","152","161.4","100","31","6","7","5","3"
"2024-02-08T07:30:00+01:00","2024-02-08T07:45:00+01:00","149","164.0","101","30","6","9","3","0"
"2024-02-08T07:45:00+01:00","2024-02-08T08:00:00+01:00","186","203.0","114","40","10","11","9","2"
"2024-02-08T08:00:00+01:00","2024-02-08T08:15:00+01:00","132","144.9","81","32","7","7","4","1"
"2024-02-08T08:15:00+01:00","2024-02-08T08:30:00+01:00","125","159.1","68","27","19","10","1","0"
"2024-02-08T08:30:00+01:00","2024-02-08T08:45:00+01:00","139","164.2","89","23","10","14","3","0"
"2024-02-08T08:45:00+01:00","2024-02-08T09:00:00+01:00","253","268.5","180","50","7","10","6","0"
"2024-02-08T09:00:00+01:00","2024-02-08T09:15:00+01:00","161","178.3","106","37","3","14","1","0"
"2024-02-08T09:15:00+01:00","2024-02-08T09:30:00+01:00","195","213.6","134","41","6","12","2","0"
"2024-02-08T09:30:00+01:00","2024-02-08T09:45:00+01:00","136","147.3","89","19","3","14","11","0"
"2024-02-08T09:45:00+01:00","2024-02-08T10:00:00+01:00","184","202.6","126","40","2","16","0","0"
"2024-02-08T10:00:00+01:00","2024-02-08T10:15:00+01:00","171","187.7","122","29","5","12","3","0"
"2024-02-08T10:15:00+01:00","2024-02-08T10:30:00+01:00","148","163.4","94","34","6","10","4","0"
"2024-02-08T10:30:00+01:00","2024-02-08T10:45:00+01:00","174","191.7","112","40","7","11","4","0"
"2024-02-08T10:45:00+01:00","2024-02-08T11:00:00+01:00","149","156.1","102","28","3","8","8","0"
"2024-02-08T11:00:00+01:00","2024-02-08T11:15:00+01:00","231","257.9","147","51","17","9","7","0"
"2024-02-08T11:15:00+01:00","2024-02-08T11:30:00+01:00","163","175.4","107","32","4","12","8","0"
"2024-02-08T11:30:00+01:00","2024-02-08T11:45:00+01:00","141","153.9","99","21","5","10","6","0"
"2024-02-08T11:45:00+01:00","2024-02-08T12:00:00+01:00","213","229.7","134","50","7","13","9","0"
"2024-02-08T12:00:00+01:00","2024-02-08T12:15:00+01:00","185","200.2","134","29","4","13","5","0"
"2024-02-08T12:15:00+01:00","2024-02-08T12:30:00+01:00","209","226.6","142","41","4","16","6","0"
"2024-02-08T12:30:00+01:00","2024-02-08T12:45:00+01:00","156","167.0","121","19","6","6","2","2"
"2024-02-08T12:45:00+01:00","2024-02-08T13:00:00+01:00","194","211.3","129","43","7","11","2","2"
"2024-02-08T13:00:00+01:00","2024-02-08T13:15:00+01:00","151","164.3","112","24","5","8","2","0"
"2024-02-08T13:15:00+01:00","2024-02-08T13:30:00+01:00","192","197.2","119","52","6","4","11","0"
"2024-02-08T13:30:00+01:00","2024-02-08T13:45:00+01:00","140","157.9","92","24","7","12","4","1"
"2024-02-08T13:45:00+01:00","2024-02-08T14:00:00+01:00","184","202.9","117","46","9","9","3","0"
"2024-02-08T14:00:00+01:00","2024-02-08T14:15:00+01:00","192","202.8","131","35","4","12","8","2"
"2024-02-08T14:15:00+01:00","2024-02-08T14:30:00+01:00","174","186.1","121","36","5","8","4","0"
"2024-02-08T14:30:00+01:00","2024-02-08T14:45:00+01:00","161","171.5","110","36","1","11","3","0"
"2024-02-08T14:45:00+01:00","2024-02-08T15:00:00+01:00","222","235.0","152","42","4","14","9","1"
"2024-02-08T15:00:00+01:00","2024-02-08T15:15:00+01:00","211","218.5","140","49","5","7","10","0"
"2024-02-08T15:15:00+01:00","2024-02-08T15:30:00+01:00","159","168.3","116","25","3","9","6","0"
"2024-02-08T15:30:00+01:00","2024-02-08T15:45:00+01:00","251","261.1","181","57","1","10","2","0"
"2024-02-08T15:45:00+01:00","2024-02-08T16:00:00+01:00","210","219.4","137","45","2","14","12","0"
"2024-02-08T16:00:00+01:00","2024-02-08T16:15:00+01:00","170","179.7","126","24","3","10","7","0"
"2024-02-08T16:15:00+01:00","2024-02-08T16:30:00+01:00","219","228.7","144","56","1","12","6","0"
"2024-02-08T16:30:00+01:00","2024-02-08T16:45:00+01:00","186","188.7","131","35","1","8","11","0"
"2024-02-08T16:45:00+01:00","2024-02-08T17:00:00+01:00","172","185.0","130","20","2","14","6","0"
"2024-02-08T17:00:00+01:00","2024-02-08T17:15:00+01:00","231","238.3","167","49","1","9","5","0"
"2024-02-08T17:15:00+01:00","2024-02-08T17:30:00+01:00","151","162.6","112","20","2","12","5","0"
"2024-02-08T17:30:00+01:00","2024-02-08T17:45:00+01:00","267","271.7","188","32","3","17","27","0"
"2024-02-08T17:45:00+01:00","2024-02-08T18:00:00+01:00","220","223.8","163","41","2","6","8","0"
"2024-02-08T18:00:00+01:00","2024-02-08T18:15:00+01:00","172","179.3","121","36","1","9","5","0"
"2024-02-08T18:15:00+01:00","2024-02-08T18:30:00+01:00","129","135.6","97","19","0","9","4","0"
"2024-02-08T18:30:00+01:00","2024-02-08T18:45:00+01:00","151","158.0","120","16","0","10","5","0"
"2024-02-08T18:45:00+01:00","2024-02-08T19:00:00+01:00","124","128.7","95","23","1","4","1","0"
"2024-02-08T19:00:00+01:00","2024-02-08T19:15:00+01:00","149","154.4","122","12","0","9","6","0"
"2024-02-08T19:15:00+01:00","2024-02-08T19:30:00+01:00","140","148.1","108","21","1","8","2","0"
"2024-02-08T19:30:00+01:00","2024-02-08T19:45:00+01:00","122","123.9","97","17","1","3","4","0"
"2024-02-08T19:45:00+01:00","2024-02-08T20:00:00+01:00","81","88.6","66","8","2","5","0","0"
"2024-02-08T20:00:00+01:00","2024-02-08T20:15:00+01:00","97","100.1","84","7","1","3","2","0"
"2024-02-08T20:15:00+01:00","2024-02-08T20:30:00+01:00","68","72.4","58","4","0","5","1","0"
"2024-02-08T20:30:00+01:00","2024-02-08T20:45:00+01:00","70","74.6","54","5","0","7","4","0"
"2024-02-08T20:45:00+01:00","2024-02-08T21:00:00+01:00","103","109.1","78","16","1","6","2","0"
"2024-02-08T21:00:00+01:00","2024-02-08T21:15:00+01:00","49","54.4","37","5","0","6","1","0"
"2024-02-08T21:15:00+01:00","2024-02-08T21:30:00+01:00","80","84.6","57","12","0","7","4","0"
"2024-02-08T21:30:00+01:00","2024-02-08T21:45:00+01:00","58","63.2","45","3","0","7","3","0"
"2024-02-08T21:45:00+01:00","2024-02-08T22:00:00+01:00","41","44.8","31","3","0","5","2","0"
"2024-02-08T22:00:00+01:00","2024-02-08T22:15:00+01:00","44","48.2","33","2","0","6","3","0"
"2024-02-08T22:15:00+01:00","2024-02-08T22:30:00+01:00","48","54.0","40","2","0","6","0","0"
"2024-02-08T22:30:00+01:00","2024-02-08T22:45:00+01:00","41","43.8","31","4","0","4","2","0"
"2024-02-08T22:45:00+01:00","2024-02-08T23:00:00+01:00","60","63.2","45","7","0","5","3","0"
"2024-02-08T23:00:00+01:00","2024-02-08T23:15:00+01:00","37","40.8","27","3","0","5","2","0"
"2024-02-08T23:15:00+01:00","2024-02-08T23:30:00+01:00","18","20.0","15","1","0","2","0","0"
"2024-02-08T23:30:00+01:00","2024-02-08T23:45:00+01:00","30","32.4","21","5","0","3","1","0"
"2024-02-08T23:45:00+01:00","2024-02-09T00:00:00+01:00","33","34.5","18","9","1","2","3","0"
"2024-02-09T00:00:00+01:00","2024-02-09T00:15:00+01:00","21","26.4","12","1","2","4","2","0"
"2024-02-09T00:15:00+01:00","2024-02-09T00:30:00+01:00","19","19.7","14","3","1","0","1","0"
"2024-02-09T00:30:00+01:00","2024-02-09T00:45:00+01:00","19","20.0","17","1","0","1","0","0"
"2024-02-09T00:45:00+01:00","2024-02-09T01:00:00+01:00","14","16.3","11","1","1","1","0","0"
"2024-02-09T01:00:00+01:00","2024-02-09T01:15:00+01:00","8","10.0","6","0","0","2","0","0"
"2024-02-09T01:15:00+01:00","2024-02-09T01:30:00+01:00","10","10.0","9","1","0","0","0","0"
"2024-02-09T01:30:00+01:00","2024-02-09T01:45:00+01:00","7","8.0","5","1","0","1","0","0"
"2024-02-09T01:45:00+01:00","2024-02-09T02:00:00+01:00","12","12.4","9","1","0","1","1","0"
"2024-02-09T02:00:00+01:00","2024-02-09T02:15:00+01:00","10","11.0","8","1","0","1","0","0"
"2024-02-09T02:15:00+01:00","2024-02-09T02:30:00+01:00","3","4.0","1","1","0","1","0","0"
"2024-02-09T02:30:00+01:00","2024-02-09T02:45:00+01:00","9","11.3","5","2","1","1","0","0"
"2024-02-09T02:45:00+01:00","2024-02-09T03:00:00+01:00","17","21.6","10","3","2","2","0","0"
"2024-02-09T03:00:00+01:00","2024-02-09T03:15:00+01:00","9","12.6","4","2","2","1","0","0"
"2024-02-09T03:15:00+01:00","2024-02-09T03:30:00+01:00","16","17.3","11","4","1","0","0","0"
"2024-02-09T03:30:00+01:00","2024-02-09T03:45:00+01:00","13","13.0","13","0","0","0","0","0"
"2024-02-09T03:45:00+01:00","2024-02-09T04:00:00+01:00","13","17.3","6","3","1","3","0","0"
"2024-02-09T04:00:00+01:00","2024-02-09T04:15:00+01:00","9","10.0","4","4","0","1","0","0"
"2024-02-09T04:15:00+01:00","2024-02-09T04:30:00+01:00","20","20.0","12","8","0","0","0","0"
"2024-02-09T04:30:00+01:00","2024-02-09T04:45:00+01:00","17","20.0","5","9","0","3","0","0"
"2024-02-09T04:45:00+01:00","2024-02-09T05:00:00+01:00","42","49.3","16","18","3","4","1","0"
"2024-02-09T05:00:00+01:00","2024-02-09T05:15:00+01:00","33","39.3","21","6","1","5","0","0"
"2024-02-09T05:15:00+01:00","2024-02-09T05:30:00+01:00","41","43.3","28","11","1","1","0","0"
"2024-02-09T05:30:00+01:00","2024-02-09T05:45:00+01:00","98","116.4","53","29","8","8","0","0"
"2024-02-09T05:45:00+01:00","2024-02-09T06:00:00+01:00","66","72.3","47","12","3","3","1","0"
"2024-02-09T06:00:00+01:00","2024-02-09T06:15:00+01:00","134","144.6","88","35","4","6","1","0"
"2024-02-09T06:15:00+01:00","2024-02-09T06:30:00+01:00","121","131.7","84","24","3","8","2","0"
"2024-02-09T06:30:00+01:00","2024-02-09T06:45:00+01:00","182","189.5","118","52","1","8","3","0"
"2024-02-09T06:45:00+01:00","2024-02-09T07:00:00+01:00","142","152.8","98","29","2","10","3","0"
"2024-02-09T07:00:00+01:00","2024-02-09T07:15:00+01:00","220","234.8","147","53","4","12","4","0"
"2024-02-09T07:15:00+01:00","2024-02-09T07:30:00+01:00","165","172.9","118","33","1","9","4","0"
"2024-02-09T07:30:00+01:00","2024-02-09T07:45:00+01:00","106","119.6","71","21","4","9","1","0"
"2024-02-09T07:45:00+01:00","2024-02-09T08:00:00+01:00","142","152.2","87","29","6","9","11","0"
"2024-02-09T08:00:00+01:00","2024-02-09T08:15:00+01:00","179","197.6","121","33","6","14","4","1"
"2024-02-09T08:15:00+01:00","2024-02-09T08:30:00+01:00","120","132.7","91","13","5","8","3","0"
"2024-02-09T08:30:00+01:00","2024-02-09T08:45:00+01:00","136","154.3","84","27","5","15","4","1"
"2024-02-09T08:45:00+01:00","2024-02-09T09:00:00+01:00","186","198.6","130","43","4","8","1","0"
"2024-02-09T09:00:00+01:00","2024-02-09T09:15:00+01:00","157","185.0","102","29","12","13","1","0"
"2024-02-09T09:15:00+01:00","2024-02-09T09:30:00+01:00","156","174.9","114","22","7","11","2","0"
"2024-02-09T09:30:00+01:00","2024-02-09T09:45:00+01:00","210","229.0","149","39","6","13","3","0"
"2024-02-09T09:45:00+01:00","2024-02-09T10:00:00+01:00","189","204.0","140","23","6","12","8","0"
"2024-02-09T10:00:00+01:00","2024-02-09T10:15:00+01:00","169","181.3","117","39","3","9","1","0"
"2024-02-09T10:15:00+01:00","2024-02-09T10:30:00+01:00","222","230.1","154","42","5","9","11","1"
"2024-02-09T10:30:00+01:00","2024-02-09T10:45:00+01:00","237","248.8","163","34","8","13","18","1"
"2024-02-09T10:45:00+01:00","2024-02-09T11:00:00+01:00","214","228.2","152","39","8","8","7","0"
"2024-02-09T11:00:00+01:00","2024-02-09T11:15:00+01:00","249","264.1","183","41","5","13","6","1"
"2024-02-09T11:15:00+01:00","2024-02-09T11:30:00+01:00","210","220.7","154","28","7","9","11","1"
"2024-02-09T11:30:00+01:00","2024-02-09T11:45:00+01:00","266","276.9","191","49","3","13","10","0"
"2024-02-09T11:45:00+01:00","2024-02-09T12:00:00+01:00","237","247.2","176","35","6","9","11","0"
"2024-02-09T12:00:00+01:00","2024-02-09T12:15:00+01:00","209","219.1","144","37","5","11","11","1"
"2024-02-09T12:15:00+01:00","2024-02-09T12:30:00+01:00","211","227.1","162","30","7","9","2","1"
"2024-02-09T12:30:00+01:00","2024-02-09T12:45:00+01:00","217","226.2","162","39","4","7","5","0"
"2024-02-09T12:45:00+01:00","2024-02-09T13:00:00+01:00","221","236.6","168","23","6","14","9","1"
"2024-02-09T13:00:00+01:00","2024-02-09T13:15:00+01:00","228","237.0","176","25","4","11","12","0"
"2024-02-09T13:15:00+01:00","2024-02-09T13:30:00+01:00","194","202.2","149","29","6","4","6","0"
"2024-02-09T13:30:00+01:00","2024-02-09T13:45:00+01:00","271","299.1","183","52","11","18","7","0"
"2024-02-09T13:45:00+01:00","2024-02-09T14:00:00+01:00","230","235.9","180","38","1","7","4","0"
"2024-02-09T14:00:00+01:00","2024-02-09T14:15:00+01:00","240","252.7","187","33","3","12","4","1"
"2024-02-09T14:15:00+01:00","2024-02-09T14:30:00+01:00","223","220.4","166","34","0","7","16","0"
"2024-02-09T14:30:00+01:00","2024-02-09T14:45:00+01:00","256","276.0","192","40","8","12","4","0"
"2024-02-09T14:45:00+01:00","2024-02-09T15:00:00+01:00","231","232.5","175","28","3","8","16","1"
"2024-02-09T15:00:00+01:00","2024-02-09T15:15:00+01:00","255","258.2","204","34","2","6","9","0"
"2024-02-09T15:15:00+01:00","2024-02-09T15:30:00+01:00","279","288.6","199","47","8","9","15","1"
"2024-02-09T15:30:00+01:00","2024-02-09T15:45:00+01:00","250","258.3","190","35","3","11","11","0"
"2024-02-09T15:45:00+01:00","2024-02-09T16:00:00+01:00","258","262.1","203","30","1","11","11","2"
"2024-02-09T16:00:00+01:00","2024-02-09T16:15:00+01:00","297","299.5","222","52","1","9","13","0"
"2024-02-09T16:15:00+01:00","2024-02-09T16:30:00+01:00","244","249.5","186","34","3","9","11","1"
"2024-02-09T16:30:00+01:00","2024-02-09T16:45:00+01:00","273","280.2","220","33","0","12","8","0"
"2024-02-09T16:45:00+01:00","2024-02-09T17:00:00+01:00","302","302.2","231","45","0","10","15","1"
"2024-02-09T17:00:00+01:00","2024-02-09T17:15:00+01:00","211","220.2","168","20","2","12","9","0"
"2024-02-09T17:15:00+01:00","2024-02-09T17:30:00+01:00","243","250.5","179","36","1","14","13","0"
"2024-02-09T17:30:00+01:00","2024-02-09T17:45:00+01:00","321","324.8","256","41","2","9","13","0"
"2024-02-09T17:45:00+01:00","2024-02-09T18:00:00+01:00","224","227.8","157","43","2","9","13","0"
"2024-02-09T18:00:00+01:00","2024-02-09T18:15:00+01:00","215","221.1","168","30","1","9","7","0"
"2024-02-09T18:15:00+01:00","2024-02-09T18:30:00+01:00","144","156.5","113","14","1","13","3","0"
"2024-02-09T18:30:00+01:00","2024-02-09T18:45:00+01:00","139","140.4","106","14","0","8","11","0"
"2024-02-09T18:45:00+01:00","2024-02-09T19:00:00+01:00","186","184.6","148","25","0","4","9","0"
"2024-02-09T19:00:00+01:00","2024-02-09T19:15:00+01:00","213","216.5","164","33","1","7","8","0"
"2024-02-09T19:15:00+01:00","2024-02-09T19:30:00+01:00","176","182.7","139","13","1","12","11","0"
"2024-02-09T19:30:00+01:00","2024-02-09T19:45:00+01:00","147","150.4","128","14","0","4","1","0"
"2024-02-09T19:45:00+01:00","2024-02-09T20:00:00+01:00","118","125.3","93","10","1","9","5","0"
"2024-02-09T20:00:00+01:00","2024-02-09T20:15:00+01:00","184","189.6","150","22","0","8","4","0"
"2024-02-09T20:15:00+01:00","2024-02-09T20:30:00+01:00","122","126.5","107","6","1","5","3","0"
"2024-02-09T20:30:00+01:00","2024-02-09T20:45:00+01:00","122","128.2","99","12","0","8","3","0"
"2024-02-09T20:45:00+01:00","2024-02-09T21:00:00+01:00","124","125.4","99","14","0","5","6","0"
"2024-02-09T21:00:00+01:00","2024-02-09T21:15:00+01:00","126","131.2","110","6","0","7","3","0"
"2024-02-09T21:15:00+01:00","2024-02-09T21:30:00+01:00","99","98.5","81","6","1","3","8","0"
"2024-02-09T21:30:00+01:00","2024-02-09T21:45:00+01:00","110","113.8","90","8","0","7","4","1"
"2024-02-09T21:45:00+01:00","2024-02-09T22:00:00+01:00","89","96.2","71","6","0","9","3","0"
"2024-02-09T22:00:00+01:00","2024-02-09T22:15:00+01:00","102","104.4","79","10","2","4","7","0"
"2024-02-09T22:15:00+01:00","2024-02-09T22:30:00+01:00","86","84.9","74","7","1","0","4","0"
"2024-02-09T22:30:00+01:00","2024-02-09T22:45:00+01:00","69","74.2","57","2","0","7","3","0"
"2024-02-09T22:45:00+01:00","2024-02-09T23:00:00+01:00","68","70.4","60","4","0","3","1","0"
"2024-02-09T23:00:00+01:00","2024-02-09T23:15:00+01:00","72","75.8","57","8","0","5","2","0"
"2024-02-09T23:15:00+01:00","2024-02-09T23:30:00+01:00","71","74.2","56","7","0","5","3","0"
"2024-02-09T23:30:00+01:00","2024-02-09T23:45:00+01:00","55","57.8","45","4","0","4","2","0"
"2024-02-09T23:45:00+01:00","2024-02-10T00:00:00+01:00","60","61.4","52","5","0","2","1","0"
"2024-02-10T00:00:00+01:00","2024-02-10T00:15:00+01:00","43","48.6","34","4","2","3","0","0"
"2024-02-10T00:15:00+01:00","2024-02-10T00:30:00+01:00","41","39.2","32","6","0","0","3","0"
"2024-02-10T00:30:00+01:00","2024-02-10T00:45:00+01:00","34","31.6","22","8","0","0","4","0"
"2024-02-10T00:45:00+01:00","2024-02-10T01:00:00+01:00","22","23.4","16","3","0","2","1","0"
"2024-02-10T01:00:00+01:00","2024-02-10T01:15:00+01:00","24","24.4","18","4","0","1","1","0"
"2024-02-10T01:15:00+01:00","2024-02-10T01:30:00+01:00","32","33.0","20","11","0","1","0","0"
"2024-02-10T01:30:00+01:00","2024-02-10T01:45:00+01:00","19","20.0","18","0","0","1","0","0"
"2024-02-10T01:45:00+01:00","2024-02-10T02:00:00+01:00","20","21.0","14","5","0","1","0","0"
"2024-02-10T02:00:00+01:00","2024-02-10T02:15:00+01:00","19","20.0","15","3","0","1","0","0"
"2024-02-10T02:15:00+01:00","2024-02-10T02:30:00+01:00","13","15.0","8","3","0","2","0","0"
"2024-02-10T02:30:00+01:00","2024-02-10T02:45:00+01:00","10","11.0","8","1","0","1","0","0"
"2024-02-10T02:45:00+01:00","2024-02-10T03:00:00+01:00","47","49.0","36","9","0","2","0","0"
"2024-02-10T03:00:00+01:00","2024-02-10T03:15:00+01:00","21","22.0","17","3","0","1","0","0"
"2024-02-10T03:15:00+01:00","2024-02-10T03:30:00+01:00","24","23.4","16","7","0","0","1","0"
"2024-02-10T03:30:00+01:00","2024-02-10T03:45:00+01:00","16","17.3","12","3","1","0","0","0"
"2024-02-10T03:45:00+01:00","2024-02-10T04:00:00+01:00","14","15.0","13","0","0","1","0","0"
"2024-02-10T04:00:00+01:00","2024-02-10T04:15:00+01:00","26","28.7","15","7","1","2","1","0"
"2024-02-10T04:15:00+01:00","2024-02-10T04:30:00+01:00","33","35.6","25","6","2","0","0","0"
"2024-02-10T04:30:00+01:00","2024-02-10T04:45:00+01:00","50","54.6","38","8","2","2","0","0"
"2024-02-10T04:45:00+01:00","2024-02-10T05:00:00+01:00","28","31.3","18","7","1","2","0","0"
"2024-02-10T05:00:00+01:00","2024-02-10T05:15:00+01:00","32","36.3","23","5","1","3","0","0"
"2024-02-10T05:15:00+01:00","2024-02-10T05:30:00+01:00","52","59.0","34","10","2","5","1","0"
"2024-02-10T05:30:00+01:00","2024-02-10T05:45:00+01:00","100","110.6","67","23","2","8","0","0"
"2024-02-10T05:45:00+01:00","2024-02-10T06:00:00+01:00","51","60.0","39","3","0","9","0","0"
"2024-02-10T06:00:00+01:00","2024-02-10T06:15:00+01:00","65","69.1","52","6","1","4","2","0"
"2024-02-10T06:15:00+01:00","2024-02-10T06:30:00+01:00","132","134.7","99","20","3","3","7","0"
"2024-02-10T06:30:00+01:00","2024-02-10T06:45:00+01:00","150","154.9","110","23","3","6","7","1"
"2024-02-10T06:45:00+01:00","2024-02-10T07:00:00+01:00","113","119.0","84","14","2","7","6","0"
"2024-02-10T07:00:00+01:00","2024-02-10T07:15:00+01:00","100","104.8","73","14","0","8","4","1"
"2024-02-10T07:15:00+01:00","2024-02-10T07:30:00+01:00","153","155.3","113","19","3","6","10","2"
"2024-02-10T07:30:00+01:00","2024-02-10T07:45:00+01:00","128","127.1","92","19","1","5","8","3"
"2024-02-10T07:45:00+01:00","2024-02-10T08:00:00+01:00","114","120.5","90","16","1","6","0","1"
"2024-02-10T08:00:00+01:00","2024-02-10T08:15:00+01:00","154","157.0","119","24","2","4","2","3"
"2024-02-10T08:15:00+01:00","2024-02-10T08:30:00+01:00","164","168.7","116","21","3","10","10","4"
"2024-02-10T08:30:00+01:00","2024-02-10T08:45:00+01:00","148","151.6","106","24","2","7","6","3"
"2024-02-10T08:45:00+01:00","2024-02-10T09:00:00+01:00","189","192.8","139","34","2","6","8","0"
"2024-02-10T09:00:00+01:00","2024-02-10T09:15:00+01:00","160","178.8","107","29","4","16","4","0"
"2024-02-10T09:15:00+01:00","2024-02-10T09:30:00+01:00","156","158.9","117","20","1","8","8","2"
"2024-02-10T09:30:00+01:00","2024-02-10T09:45:00+01:00","216","212.6","167","29","0","6","9","5"
"2024-02-10T09:45:00+01:00","2024-02-10T10:00:00+01:00","228","227.0","181","27","0","7","12","1"
"2024-02-10T10:00:00+01:00","2024-02-10T10:15:00+01:00","217","216.5","163","24","3","8","14","5"
"2024-02-10T10:15:00+01:00","2024-02-10T10:30:00+01:00","230","230.4","195","20","0","6","8","1"
"2024-02-10T10:30:00+01:00","2024-02-10T10:45:00+01:00","242","244.0","184","34","4","6","10","4"
"2024-02-10T10:45:00+01:00","2024-02-10T11:00:00+01:00","237","231.6","188","28","0","5","12","4"
"2024-02-10T11:00:00+01:00","2024-02-10T11:15:00+01:00","220","222.6","179","21","2","7","9","2"
"2024-02-10T11:15:00+01:00","2024-02-10T11:30:00+01:00","250","249.5","195","35","1","6","13","0"
"2024-02-10T11:30:00+01:00","2024-02-10T11:45:00+01:00","269","272.0","210","29","2","11","15","2"
"2024-02-10T11:45:00+01:00","2024-02-10T12:00:00+01:00","263","264.7","220","33","1","4","2","3"
