DateTime,vehicle_count_per_hour,average_speed_per_hour,PH Bool,Day,Time,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
21/08/2023 12:00,448,88,0,21/08/2023,12:00:00,1692612000,29.9,33.3,62.85,22.1,0,0,29.9,23.2,35,1013.9,17.7,30,930,3.3,9,Partially cloudy
21/08/2023 13:00,358,96,0,21/08/2023,13:00:00,1692615600,29.9,33.2,62.27,21.9,0,0,29.9,26,45,1013.9,16.1,30,540,1.9,5,Partially cloudy
21/08/2023 14:00,352,96,0,21/08/2023,14:00:00,1692619200,30.8,34.3,59.15,21.9,0,0,22.3,20.3,55,1013.9,17.7,50,1023,3.7,10,Partially cloudy
21/08/2023 15:00,325,97,0,21/08/2023,15:00:00,1692622800,28.5,31.4,67.97,22,0,0,18.4,17.4,65,1013.8,15.6,50,433,1.6,4,Partially cloudy
21/08/2023 16:00,383,102,0,21/08/2023,16:00:00,1692626400,27.5,30,73.53,22.3,0,0,32.4,13,60,1013.6,14.1,30,211,0.8,2,Partially cloudy
21/08/2023 17:00,349,98,0,21/08/2023,17:00:00,1692630000,28,30.6,68.42,21.7,0,0,14.8,13,45,1013.6,17.1,30,506,1.8,5,Partially cloudy
21/08/2023 18:00,330,101,0,21/08/2023,18:00:00,1692633600,27.9,30.2,66.8,21.2,0,0,28.4,17.7,20,1013.1,18.7,30,84,0.3,1,Partially cloudy
21/08/2023 19:00,321,99,0,21/08/2023,19:00:00,1692637200,26.9,28.9,71.85,21.4,0,0,25.9,23.2,345,1013.7,16.1,30,66,0.2,1,Partially cloudy
21/08/2023 20:00,210,96,0,21/08/2023,20:00:00,1692640800,26.9,28.9,71.94,21.5,0,0,22.3,21.4,350,1013.8,18.2,30,0,0,0,Partially cloudy
21/08/2023 21:00,129,93,0,21/08/2023,21:00:00,1692644400,25.9,25.9,73.5,20.8,0,0,13,9.4,330,1013.8,20.2,100,0,0,0,Overcast
21/08/2023 22:00,106,99,0,21/08/2023,22:00:00,1692648000,25.8,25.8,69.3,19.8,0,0,11.2,11.2,320,1014,19.2,100,0,0,0,Overcast
21/08/2023 23:00,92,94,0,21/08/2023,23:00:00,1692651600,26,26,70.89,20.4,0,0,13,13,350,1014.1,19.2,100,0,0,0,Overcast
22/08/2023 00:00,64,99,0,22/08/2023,00:00:00,1692655200,26,26,75.38,21.4,0,0,11.2,11.2,5,1013.9,18.2,100,0,0,0,Overcast
22/08/2023 01:00,34,94,0,22/08/2023,01:00:00,1692658800,25.9,25.9,84.34,23.1,0,0,20.9,15.7,30,1013.8,11.5,100,0,0,0,Overcast
22/08/2023 02:00,11,86,0,22/08/2023,02:00:00,1692662400,25.7,25.7,85.65,23.2,0,0,14.8,12.2,30,1013.1,10,30,0,0,0,Partially cloudy
22/08/2023 03:00,26,101,0,22/08/2023,03:00:00,1692666000,25.1,25.1,89.24,23.2,0,0,11.2,10.3,25,1012.9,10,30,0,0,0,Partially cloudy
22/08/2023 04:00,39,102,0,22/08/2023,04:00:00,1692669600,25.2,25.2,86.8,22.8,0,0,13,13.8,35,1012.8,9,30,0,0,0,Partially cloudy
22/08/2023 05:00,103,96,0,22/08/2023,05:00:00,1692673200,25.3,25.3,85.48,22.7,0,0,13,13,30,1012.7,13.1,30,0,0,0,Partially cloudy
22/08/2023 06:00,126,100,0,22/08/2023,06:00:00,1692676800,25.3,25.3,83.75,22.4,0,0,14.8,14.8,25,1012.8,14.6,30,0,0,0,Partially cloudy
22/08/2023 07:00,106,103,0,22/08/2023,07:00:00,1692680400,26.1,26.1,84.09,23.2,0,0,16.6,15.6,45,1012.9,9,0,46,0.2,0,Clear
22/08/2023 08:00,,,0,22/08/2023,08:00:00,1692684000,27.2,29.9,77.6,22.9,0,0,24.1,17.7,35,1012.9,14.1,100,195,0.7,2,Overcast
22/08/2023 09:00,,,0,22/08/2023,09:00:00,1692687600,28,31.1,72.27,22.6,0,0,16.6,17.4,50,1013.1,16.1,99.7,392,1.4,4,Overcast
22/08/2023 10:00,,,0,22/08/2023,10:00:00,1692691200,29.2,32.1,64.08,21.7,0,0,20.5,18.5,45,1013.6,17.7,100,568,2,6,Overcast
22/08/2023 11:00,,,0,22/08/2023,11:00:00,1692694800,29.6,33.5,67.13,22.8,0,0,29.2,23.2,35,1013.7,15.6,100,697,2.5,7,Overcast
22/08/2023 12:00,,,0,22/08/2023,12:00:00,1692698400,30.1,34.1,65.19,22.8,0,0,22.3,22.3,40,1013.6,14.6,100,800,2.9,8,Overcast
22/08/2023 13:00,,,0,22/08/2023,13:00:00,1692702000,30.9,34.7,59.72,22.2,0,0,20.5,18.4,50,1013.5,16.1,100,856,3.1,9,Overcast
22/08/2023 14:00,,,0,22/08/2023,14:00:00,1692705600,30.9,34,56.71,21.4,0,0,20.5,20.5,65,1013,15.6,89.9,842,3,8,Partially cloudy
22/08/2023 15:00,,,0,22/08/2023,15:00:00,1692709200,30.8,34.2,58.78,21.8,0,0,22.3,22.3,65,1012.9,16.1,99.2,687,2.5,7,Overcast
22/08/2023 16:00,,,0,22/08/2023,16:00:00,1692712800,30.1,33.5,62.3,22.1,0,0,20.5,19.4,60,1012.8,15.6,86.2,628,2.3,6,Partially cloudy
22/08/2023 17:00,,,0,22/08/2023,17:00:00,1692716400,29.8,33.1,63.03,22,0,0,16.6,14.8,95,1013.1,13.1,50,369,1.3,4,Partially cloudy
22/08/2023 18:00,,,0,22/08/2023,18:00:00,1692720000,28.8,32.2,69,22.6,0,0,14.8,12,120,1013.1,14.1,50,221,0.8,2,Partially cloudy
22/08/2023 19:00,,,0,22/08/2023,19:00:00,1692723600,28.8,31.7,65.94,21.8,0,0,5.4,3.6,340,1013,14.1,30,58,0.2,1,Partially cloudy
22/08/2023 20:00,,,0,22/08/2023,20:00:00,1692727200,27.1,29.8,78.55,23.1,0,0,9.4,9.4,25,1013.1,13.1,30,0,0,0,Partially cloudy
22/08/2023 21:00,,,0,22/08/2023,21:00:00,1692730800,26.8,29.2,79,22.8,0,0,3.6,3.6,240,1013.2,11,30,0,0,0,Partially cloudy
22/08/2023 22:00,,,0,22/08/2023,22:00:00,1692734400,26.3,26.3,83.09,23.2,0,0,16.2,7.4,15,1013.2,11,30,0,0,0,Partially cloudy
22/08/2023 23:00,,,0,22/08/2023,23:00:00,1692738000,26.8,29.3,80.23,23.1,0,0,9.4,10.2,360,1013.8,12,30,0,0,0,Partially cloudy
23/08/2023 00:00,,,0,23/08/2023,00:00:00,1692741600,26,26,84.35,23.2,0,0,7.6,6.5,350,1013.7,11,30,0,0,0,Partially cloudy
23/08/2023 01:00,,,0,23/08/2023,01:00:00,1692745200,25.9,25.9,84.86,23.2,0,0,7.6,7.6,350,1013.2,10.5,30,0,0,0,Partially cloudy
23/08/2023 02:00,,,0,23/08/2023,02:00:00,1692748800,25.8,25.8,85.37,23.2,0,0,9.4,10.2,355,1012.9,10,30,0,0,0,Partially cloudy
23/08/2023 03:00,,,0,23/08/2023,03:00:00,1692752400,25.8,25.8,86.17,23.4,0,0,13,13,360,1012.8,9,30,0,0,0,Partially cloudy
23/08/2023 04:00,,,0,23/08/2023,04:00:00,1692756000,25.1,25.1,88.69,23.1,0,0,11.2,10.2,360,1012.7,9,30,0,0,0,Partially cloudy
23/08/2023 05:00,,,0,23/08/2023,05:00:00,1692759600,25.1,25.1,90.07,23.4,0,0,11.2,10.3,5,1012.2,8,30,0,0,0,Partially cloudy
23/08/2023 06:00,,,0,23/08/2023,06:00:00,1692763200,24.9,24.9,89.23,23.1,0,0,11.2,9.4,360,1012.2,9,0,0,0,0,Clear
23/08/2023 07:00,,,0,23/08/2023,07:00:00,1692766800,25.2,25.2,86.8,22.8,0,0,7.2,13,360,1012.7,7,0,37,0.1,0,Clear
23/08/2023 08:00,,,0,23/08/2023,08:00:00,1692770400,26.4,26.4,80.31,22.7,0,0,9,14.8,15,1012.9,7,0,174,0.6,2,Clear
23/08/2023 09:00,,,0,23/08/2023,09:00:00,1692774000,27.7,29.8,67.8,21.2,0.204,100,10.4,13.9,25,1013.1,9,0,276,1,3,Rain
23/08/2023 10:00,,,0,23/08/2023,10:00:00,1692777600,28.4,30.5,63.81,20.8,0,0,15.5,13.9,50,1013.8,17.7,65.7,452,1.6,5,Partially cloudy
23/08/2023 11:00,,,0,23/08/2023,11:00:00,1692781200,30,32.6,58.23,20.9,0,0,18.4,12.1,45,1013.7,16.6,79,538,1.9,5,Partially cloudy
23/08/2023 12:00,,,0,23/08/2023,12:00:00,1692784800,30.4,32.9,56.85,20.8,0,0,11.2,10.2,45,1013.7,16.1,40.3,675,2.4,7,Partially cloudy
23/08/2023 13:00,,,0,23/08/2023,13:00:00,1692788400,31.2,33.6,53.23,20.6,0,0,13,11.2,50,1013.7,16.6,25.4,733,2.6,7,Partially cloudy
23/08/2023 14:00,,,0,23/08/2023,14:00:00,1692792000,32.1,33.1,43.4,18.1,0,0,13.3,14.8,90,1013.6,19.2,12.7,699,2.5,7,Clear
23/08/2023 15:00,,,0,23/08/2023,15:00:00,1692795600,32.1,33.6,45.77,18.9,0,0,11.2,8.4,140,1012.9,12.6,30,626,2.3,6,Partially cloudy
23/08/2023 16:00,,,0,23/08/2023,16:00:00,1692799200,31.6,34.3,52.99,20.8,0,0,15.1,10.3,210,1012.8,17.7,30,519,1.9,5,Partially cloudy
23/08/2023 17:00,,,0,23/08/2023,17:00:00,1692802800,31.1,33.6,53.7,20.6,0,0,15.8,11.2,240,1012.9,18.7,30,378,1.4,4,Partially cloudy
23/08/2023 18:00,,,0,23/08/2023,18:00:00,1692806400,29.9,32.6,59.49,21.2,0,0,14.8,14.7,30,1012.9,15.6,30,204,0.7,2,Partially cloudy
23/08/2023 19:00,,,0,23/08/2023,19:00:00,1692810000,29.6,32.1,60.16,21.1,0,0,8.6,17.5,320,1012.9,18.2,24.6,33,0.1,0,Partially cloudy
23/08/2023 20:00,,,0,23/08/2023,20:00:00,1692813600,27.8,30.4,69.89,21.8,0,0,16.6,14.8,330,1013.2,11,31.8,0,0,0,Partially cloudy
23/08/2023 21:00,,,0,23/08/2023,21:00:00,1692817200,26.9,29.1,74.13,21.9,0,0,13,11.1,325,1013.3,11,45.2,0,0,0,Partially cloudy
23/08/2023 22:00,,,0,23/08/2023,22:00:00,1692820800,26.1,26.1,77.44,21.8,0,0,13,12.1,320,1013.9,11,53.9,0,0,0,Partially cloudy
23/08/2023 23:00,,,0,23/08/2023,23:00:00,1692824400,26,26,85.13,23.4,0,0,11.2,9.4,335,1014.2,11.5,55.3,0,0,0,Partially cloudy
24/08/2023 00:00,,,0,24/08/2023,00:00:00,1692828000,25.7,25.7,88.19,23.6,0,0,11.2,10.3,335,1014,10,56,0,0,0,Partially cloudy
24/08/2023 01:00,,,0,24/08/2023,01:00:00,1692831600,25.8,25.8,84.85,23.1,0,0,9.4,6.5,340,1014,10,53.7,0,0,0,Partially cloudy
24/08/2023 02:00,,,0,24/08/2023,02:00:00,1692835200,24.8,24.8,89.22,22.9,0,0,5.4,5.4,270,1013.8,8,0,0,0,0,Clear
24/08/2023 03:00,,,0,24/08/2023,03:00:00,1692838800,24.8,24.8,87.31,22.6,0,0,9.4,8.4,300,1013.6,8,0,0,0,0,Clear
24/08/2023 04:00,,,0,24/08/2023,04:00:00,1692842400,24.6,24.6,77.21,20.3,0,0,9.4,10.2,315,1013.1,10,38.7,0,0,0,Partially cloudy
24/08/2023 05:00,,,0,24/08/2023,05:00:00,1692846000,24.8,24.8,70.65,19.1,0,0,9.4,9.4,335,1013.1,11,44.6,0,0,0,Partially cloudy
24/08/2023 06:00,,,0,24/08/2023,06:00:00,1692849600,24.2,24.2,73.2,19.1,0,0,9.4,9.3,320,1013.2,11,52.6,0,0,0,Partially cloudy
24/08/2023 07:00,,,0,24/08/2023,07:00:00,1692853200,24.5,24.5,78.42,20.5,0,0,10.4,10.3,335,1013.9,11,50.7,37,0.1,0,Partially cloudy
24/08/2023 08:00,,,0,24/08/2023,08:00:00,1692856800,26.4,26.4,78.45,22.3,0,0,11.2,14.8,345,1014,11,26.4,166,0.6,2,Partially cloudy
24/08/2023 09:00,,,0,24/08/2023,09:00:00,1692860400,28.6,31.1,65.8,21.5,0,0,16.9,14.8,5,1014.3,14.1,2.2,355,1.3,4,Clear
24/08/2023 10:00,,,0,24/08/2023,10:00:00,1692864000,28.8,32.5,70.51,22.9,0,0,24.1,23.2,40,1014.8,14.6,30,540,1.9,5,Partially cloudy
24/08/2023 11:00,,,0,24/08/2023,11:00:00,1692867600,29.2,32.9,68.65,22.8,0,0,20.5,19.4,40,1014.7,13.6,30,691,2.5,7,Partially cloudy
24/08/2023 12:00,,,0,24/08/2023,12:00:00,1692871200,29.9,34.2,66.79,23.1,0,0,18.4,18.5,35,1014.9,12.6,30,768,2.8,8,Partially cloudy
24/08/2023 13:00,,,0,24/08/2023,13:00:00,1692874800,30.1,33.5,62.3,22.1,0,0,16.6,15.7,35,1014.8,12.6,30,808,2.9,8,Partially cloudy
24/08/2023 14:00,,,0,24/08/2023,14:00:00,1692878400,31.1,33.8,55.33,21.1,0,0,24.5,13,20,1015,10,30,789,2.8,8,Partially cloudy
24/08/2023 15:00,,,0,24/08/2023,15:00:00,1692882000,30,33,61.14,21.7,0,0,25.2,12.6,48.2,1014,,9.9,,,,Clear
24/08/2023 16:00,,,0,24/08/2023,16:00:00,1692885600,30.9,34.3,59.02,21.9,0,0,24.1,11.3,42,1014.1,10,30,585,2.1,6,Partially cloudy
24/08/2023 17:00,,,0,24/08/2023,17:00:00,1692889200,31.1,33.8,55.33,21.1,0,0,22.3,11.2,30,1014,10,30,413,1.5,4,Partially cloudy
24/08/2023 18:00,,,0,24/08/2023,18:00:00,1692892800,29.7,32.6,61.71,21.6,0,0,13,12,35,1013.8,14.6,30,204,0.7,2,Partially cloudy
24/08/2023 19:00,,,0,24/08/2023,19:00:00,1692896400,28,31.2,73.4,22.8,0,0,9.4,9.4,35,1013.9,13.6,42.3,49,0.2,0,Partially cloudy
24/08/2023 20:00,,,0,24/08/2023,20:00:00,1692900000,26.9,30,84.19,24,0,0,18.7,10.3,35,1014.2,9,39.6,0,0,0,Partially cloudy
24/08/2023 21:00,,,0,24/08/2023,21:00:00,1692903600,26.8,29.8,84.69,24,0,0,14.8,14.8,15,1014.9,9,30,0,0,0,Partially cloudy
24/08/2023 22:00,,,0,24/08/2023,22:00:00,1692907200,26.2,26.2,87.43,23.9,0,0,11.2,10.2,15,1015.1,9,30,0,0,0,Partially cloudy
24/08/2023 23:00,,,0,24/08/2023,23:00:00,1692910800,26,26,88.76,24,0,0,11.2,10.2,25,1014.9,9,30,0,0,0,Partially cloudy
25/08/2023 00:00,,,0,25/08/2023,00:00:00,1692914400,25.8,25.8,89.56,23.9,0,0,5.4,4.5,355,1014.8,9,0,0,0,0,Clear
25/08/2023 01:00,,,0,25/08/2023,01:00:00,1692918000,25.1,25.1,92.48,23.8,0,0,8.3,7.6,320,1014.6,9,0,0,0,0,Clear
25/08/2023 02:00,,,0,25/08/2023,02:00:00,1692921600,24.8,24.8,90.61,23.2,0,0,7.2,9.4,330,1014,8.5,0,0,0,0,Clear
25/08/2023 03:00,35,94,0,25/08/2023,03:00:00,1692925200,24.8,24.8,93.9,23.8,0,0,7.6,4.6,274,1013.9,8,0,0,0,0,Clear
25/08/2023 04:00,59,94,0,25/08/2023,04:00:00,1692928800,24.8,24.8,92.18,23.4,0,0,7.6,6.5,310,1014,8,0,0,0,0,Clear
25/08/2023 05:00,121,101,0,25/08/2023,05:00:00,1692932400,24,24,91.57,22.6,0,0,11.2,10.3,320,1014.1,9,0,0,0,0,Clear
25/08/2023 06:00,283,106,0,25/08/2023,06:00:00,1692936000,24,24,86.15,21.6,0,0,7.6,7.6,295,1014,10,24.1,0,0,0,Partially cloudy
25/08/2023 07:00,447,96,0,25/08/2023,07:00:00,1692939600,24.4,24.4,71.84,18.9,0,0,11.2,12,320,1014.1,10,39.4,31,0.1,0,Partially cloudy
25/08/2023 08:00,615,93,0,25/08/2023,08:00:00,1692943200,26.6,26.6,62.83,18.9,0,0,9.4,7.6,315,1014.2,12.6,5.4,163,0.6,2,Clear
25/08/2023 09:00,832,77,0,25/08/2023,09:00:00,1692946800,29.8,30.1,44.8,16.5,0,0,7.6,7.6,320,1014.8,12.6,32.2,332,1.2,3,Partially cloudy
25/08/2023 10:00,782,90,0,25/08/2023,10:00:00,1692950400,31.8,33,45.26,18.5,0,0,18.4,13,350,1015.1,14.1,23.5,501,1.8,5,Partially cloudy
25/08/2023 11:00,787,90,0,25/08/2023,11:00:00,1692954000,33.1,33.4,37.34,16.6,0,0,13,12,330,1014.9,15.1,4.7,643,2.3,6,Clear
25/08/2023 12:00,703,89,0,25/08/2023,12:00:00,1692957600,34,35.2,38.78,18,0,0,22,12.1,305,1014.8,14.6,3.8,751,2.7,8,Clear
25/08/2023 13:00,643,97,0,25/08/2023,13:00:00,1692961200,34.2,34.5,34.49,16.3,0,0,13,13,320,1014.8,14.1,12,791,2.8,8,Clear
25/08/2023 14:00,714,102,0,25/08/2023,14:00:00,1692964800,35.1,34.8,30.31,15.1,0,0,6.5,9.4,340,1015,10,14.9,782,2.8,8,Clear
25/08/2023 15:00,670,103,0,25/08/2023,15:00:00,1692968400,35,34.7,29.82,14.8,0,0,13,13,305,1013.8,16.1,17.4,705,2.5,7,Clear
25/08/2023 16:00,683,99,0,25/08/2023,16:00:00,1692972000,34.9,34.4,29.11,14.3,0,0,9.4,18.6,315,1013.8,16.1,87.7,659,2.4,7,Partially cloudy
25/08/2023 17:00,840,95,0,25/08/2023,17:00:00,1692975600,33.7,33.5,33.32,15.4,0,0,18.4,18.4,329,1013.9,19.6,100,253,0.9,3,Overcast
25/08/2023 18:00,849,98,0,25/08/2023,18:00:00,1692979200,31.7,32.6,44.42,18.1,0,0,14.8,12.9,330,1013.7,20.2,100,114,0.4,1,Overcast
25/08/2023 19:00,787,95,0,25/08/2023,19:00:00,1692982800,31.1,31.5,43.48,17.2,0,0,9.4,8.5,335,1013.6,18.7,100,67,0.2,1,Overcast
25/08/2023 20:00,495,92,0,25/08/2023,20:00:00,1692986400,29.7,29.8,43.88,16.1,0,0,9.4,8.2,314,1013.7,14.6,92.5,0,0,0,Overcast
25/08/2023 21:00,289,94,0,25/08/2023,21:00:00,1692990000,27.7,29.3,62.44,19.9,0,0,7.6,8.4,290,1013.9,16.6,6.4,0,0,0,Clear
25/08/2023 22:00,189,97,0,25/08/2023,22:00:00,1692993600,26.9,29.2,75.29,22.2,0,0,6.5,8.5,300,1014.2,12.6,0.2,0,0,0,Clear
25/08/2023 23:00,163,99,0,25/08/2023,23:00:00,1692997200,26.7,29.4,84.42,23.8,0,0,9.4,9.3,295,1014.6,10,0,0,0,0,Clear
26/08/2023 00:00,95,95,0,26/08/2023,00:00:00,1693000800,25.9,25.9,84.08,23.1,0,0,5.4,5.4,289,1014.1,10,0,0,0,0,Clear
26/08/2023 01:00,75,101,0,26/08/2023,01:00:00,1693004400,25.3,25.3,83.75,22.4,0,0,11.2,6.5,250,1013.9,10,0,0,0,0,Clear
26/08/2023 02:00,30,96,0,26/08/2023,02:00:00,1693008000,25.9,25.9,88.75,23.9,0,0,9.4,6.5,260,1013.7,10,13.5,0,0,0,Clear
26/08/2023 03:00,32,99,0,26/08/2023,03:00:00,1693011600,25.1,25.1,92.35,23.7,0,0,5.4,4.7,254,1013.1,10,11.9,0,0,0,Clear
26/08/2023 04:00,25,96,0,26/08/2023,04:00:00,1693015200,24.8,24.8,90.05,23.1,0,0,3.6,2.7,290,1012.9,10,7,0,0,0,Clear
26/08/2023 05:00,92,95,0,26/08/2023,05:00:00,1693018800,24.8,24.8,91.17,23.3,0,0,5.4,5.4,310,1012.9,9,0,0,0,0,Clear
26/08/2023 06:00,294,103,0,26/08/2023,06:00:00,1693022400,24.4,24.4,91.87,22.9,0,0,14,9.4,300,1013.1,7,30,0,0,0,Partially cloudy
26/08/2023 07:00,466,100,0,26/08/2023,07:00:00,1693026000,24.9,24.9,90.61,23.3,0,0,7.6,4.5,300,1013.3,6,30,47,0.2,0,Partially cloudy
26/08/2023 08:00,697,102,0,26/08/2023,08:00:00,1693029600,26.5,26.5,87.98,24.3,0,0,7.6,8.2,325,1013.9,7.5,0,180,0.6,2,Clear
26/08/2023 09:00,916,97,0,26/08/2023,09:00:00,1693033200,28.8,32.2,69.47,22.7,0,0,20.5,12.1,310,1013.9,10,30,383,1.4,4,Partially cloudy
26/08/2023 10:00,992,92,0,26/08/2023,10:00:00,1693036800,31.5,33.4,50.03,19.8,0,0,14.8,14.8,315,1013.9,16.1,0,545,2,5,Clear
26/08/2023 11:00,864,94,0,26/08/2023,11:00:00,1693040400,33,34.1,40.96,18,0,0,16.6,15.7,305,1014.1,12.6,2.2,705,2.5,7,Clear
26/08/2023 12:00,627,97,0,26/08/2023,12:00:00,1693044000,34.2,34.4,34.38,16.3,0,0,16.6,14.8,300,1014,18.7,0.8,798,2.9,8,Clear
26/08/2023 13:00,594,99,0,26/08/2023,13:00:00,1693047600,34.5,34.9,34.61,16.6,0,0,18.4,16.6,285,1013.8,12.6,0.7,847,3,8,Clear
26/08/2023 14:00,740,100,0,26/08/2023,14:00:00,1693051200,35,36.8,38.43,18.8,0,0,36.7,14.8,270,1013.6,17.7,0,826,3,8,Clear
26/08/2023 15:00,615,92,0,26/08/2023,15:00:00,1693054800,34.1,35.1,38.17,17.8,0,0,16.6,14.8,275,1013.5,18.2,0,747,2.7,7,Clear
26/08/2023 16:00,618,94,0,26/08/2023,16:00:00,1693058400,34,35.3,39.15,18.2,0,0,14.8,14.8,270,1012.9,18.7,0,623,2.2,6,Clear
26/08/2023 17:00,604,91,0,26/08/2023,17:00:00,1693062000,34.1,34.4,35.15,16.5,0,0,13,13,265,1012.8,18.7,0,450,1.6,5,Clear
26/08/2023 18:00,635,91,0,26/08/2023,18:00:00,1693065600,33.1,33.3,36.54,16.3,0,0,13,12.2,264,1012.8,18.6,0,248,0.9,2,Clear
26/08/2023 19:00,602,93,0,26/08/2023,19:00:00,1693069200,31.7,32,40.69,16.7,0,0,11.2,10.3,245,1012.7,16.1,0,40,0.1,0,Clear
26/08/2023 20:00,446,94,0,26/08/2023,20:00:00,1693072800,27.8,31.4,77.55,23.6,0,0,15.8,12.1,250,1012.8,11,0,0,0,0,Clear
26/08/2023 21:00,251,88,0,26/08/2023,21:00:00,1693076400,26.9,30,84.44,24.1,0,0,7.6,4.5,250,1013,11,0,0,0,0,Clear
26/08/2023 22:00,186,90,0,26/08/2023,22:00:00,1693080000,26.7,29.5,85.46,24,0,0,10.4,7.4,230,1013.8,10,0,0,0,0,Clear
26/08/2023 23:00,184,98,0,26/08/2023,23:00:00,1693083600,26.1,26.1,89.31,24.2,0,0,6.8,8.5,240,1013.7,10,0,0,0,0,Clear
27/08/2023 00:00,129,95,0,27/08/2023,00:00:00,1693087200,26.2,26.2,92.26,24.8,0,0,11.2,10.2,230,1013.1,10,0,0,0,0,Clear
27/08/2023 01:00,78,88,0,27/08/2023,01:00:00,1693090800,26.1,26.1,93.95,25.1,0,0,11.2,12.9,240,1013.1,9,0,0,0,0,Clear
27/08/2023 02:00,38,102,0,27/08/2023,02:00:00,1693094400,25.8,25.8,92.8,24.6,0,0,9.4,9.4,235,1012.9,9,0,0,0,0,Clear
27/08/2023 03:00,49,96,0,27/08/2023,03:00:00,1693098000,25.6,25.6,88.69,23.5,0,0,7.6,7.4,255,1012.7,9,0,0,0,0,Clear
27/08/2023 04:00,35,96,0,27/08/2023,04:00:00,1693101600,24.2,24.2,92.14,22.8,0,0,15.1,7.5,250,1011.9,9,0,0,0,0,Clear
27/08/2023 05:00,55,95,0,27/08/2023,05:00:00,1693105200,25.1,25.1,88.69,23.1,0,0,9.4,10.2,235,1011.8,10,0,0,0,0,Clear
27/08/2023 06:00,229,107,0,27/08/2023,06:00:00,1693108800,24.9,24.9,83.97,22,0,0,9.4,9.4,235,1011.8,10,0,0,0,0,Clear
27/08/2023 07:00,387,100,0,27/08/2023,07:00:00,1693112400,24.9,24.9,90.61,23.3,0,0,3.6,2.7,220,1011.8,9,0,31,0.1,0,Clear
27/08/2023 08:00,244,97,0,27/08/2023,08:00:00,1693116000,27.3,30.5,80.19,23.6,0,0,12.6,6.5,240,1012.1,10.5,30,177,0.6,2,Partially cloudy
27/08/2023 09:00,229,87,0,27/08/2023,09:00:00,1693119600,30.2,31.9,53.41,19.7,0,0,20.2,10.3,240,1012,15.1,0,383,1.4,4,Clear
27/08/2023 10:00,257,86,0,27/08/2023,10:00:00,1693123200,31.9,34,48.82,19.8,0,0,22.7,12.1,230,1011.9,17.7,0,564,2,6,Clear
27/08/2023 11:00,183,81,0,27/08/2023,11:00:00,1693126800,31.3,35.7,60.85,22.8,0,0,14.8,15.6,230,1012,14.1,0,684,2.5,7,Clear
27/08/2023 12:00,201,87,0,27/08/2023,12:00:00,1693130400,32.9,35,45.7,19.7,0,0,25.6,20.5,230,1011.8,16.6,0,798,2.9,8,Clear
27/08/2023 13:00,257,70,0,27/08/2023,13:00:00,1693134000,33.4,34.5,40.7,18.2,0,0,27,23.2,230,1011.5,16.6,0,840,3,8,Clear
27/08/2023 14:00,359,60,0,27/08/2023,14:00:00,1693137600,33.8,35.8,42.42,19.3,0,0,18.4,17.4,230,1011.5,16.6,0,823,3,8,Clear
27/08/2023 15:00,588,58,0,27/08/2023,15:00:00,1693141200,32.8,35.1,46.7,19.9,0,0,20.5,19.5,210,1010.8,16.6,0,744,2.7,7,Clear
27/08/2023 16:00,616,52,0,27/08/2023,16:00:00,1693144800,33,34.5,42.7,18.7,0,0,26.3,19.5,210,1010.4,16.6,0,613,2.2,6,Clear
27/08/2023 17:00,768,31,0,27/08/2023,17:00:00,1693148400,32.7,34.7,46.13,19.6,0,0,18.4,16.6,210,1009.8,17.7,0,448,1.6,4,Clear
27/08/2023 18:00,651,46,0,27/08/2023,18:00:00,1693152000,31.6,35.2,56.41,21.9,0,0,16.6,17.6,215,1009.7,16.1,0,241,0.9,2,Clear
27/08/2023 19:00,548,57,0,27/08/2023,19:00:00,1693155600,29.8,34,67.79,23.2,0,0,24.5,19.5,205,1009.5,13.6,0,47,0.2,0,Clear
27/08/2023 20:00,389,69,0,27/08/2023,20:00:00,1693159200,28.8,33.1,74.43,23.8,0,0,14.8,14.8,195,1009.1,11,0,0,0,0,Clear
27/08/2023 21:00,191,90,0,27/08/2023,21:00:00,1693162800,28,32.1,79.17,24.1,0,0,14.8,13.8,185,1009.8,11,0,0,0,0,Clear
27/08/2023 22:00,161,97,0,27/08/2023,22:00:00,1693166400,27.8,31.7,80.12,24.1,0,0,13,13.8,180,1009.9,10,0,0,0,0,Clear
27/08/2023 23:00,126,95,0,27/08/2023,23:00:00,1693170000,28.1,32.1,78.93,24.1,0,0,20.5,13,180,1010,10,0,0,0,0,Clear
28/08/2023 00:00,82,107,0,28/08/2023,00:00:00,1693173600,27.6,30.5,75.12,22.8,0,0,14.8,14.8,180,1009.6,13.1,0,0,0,0,Clear
28/08/2023 01:00,56,101,0,28/08/2023,01:00:00,1693177200,27.8,31.6,79.38,23.9,0,0,24.5,19.5,185,1009.1,12,0,0,0,0,Clear
28/08/2023 02:00,29,98,0,28/08/2023,02:00:00,1693180800,27.8,31.5,79.62,23.9,0,0,18.4,17.6,190,1009,10,0,0,0,0,Clear
28/08/2023 03:00,4,111,0,28/08/2023,03:00:00,1693184400,27.7,31,77.29,23.4,0,0,16.6,16.6,195,1009,11,0,0,0,0,Clear
